Date,Channel,Campaign Name,Conversions,Spend,Revenue,CTR,CPA,ROAS,AOV,Region,Device Type,Open Rate,Bounce Rate,Creative Format,Creative Size,Season/Event,Video Length,ROI,Year,Month
2022-01-18,Paid Social,Paid Social - 1 - 2022,397.7043943,1991.941079,1058.071815,0.227433856,54.96819363,0.497904102,85.22250418,Europe,Mobile,,,Video,,Winter Sale,30s,-0.468823739,2022,January
2022-01-18,Paid Video,Paid Video - 3 - 2022,489.2714267,7747.27614,13363.0815,1.704506525,45.95965071,1.111740718,94.32497374,North America,Mobile,,,Video,,Winter Sale,30s,0.724874816,2022,January
2022-01-18,Affiliate Marketing,Affiliate Marketing - 2 - 2022,282.6584731,6042.880847,6432.503777,0.914272087,56.13886781,1.460318626,70.34647111,Europe,Desktop,,,Video,,Winter Sale,30s,0.064476355,2022,January
2022-01-18,Email Marketing,Email Marketing - 2 - 2022,340.3983409,9560.793187,8134.439416,1.103224939,44.76466943,0.93176403,44.77628356,Europe,Desktop,0.467799136,,Video,,Winter Sale,30s,-0.149187807,2022,January
2022-01-18,Display Ads,Display Ads - 3 - 2022,1746.767335,,,,25.1518914,0.724909819,,Asia-Pacific,Desktop,,,Video,,Winter Sale,30s,,2022,January
2022-01-18,Organic Search,Organic Search - 2 - 2022,355.2747628,,,,32.46807584,1.672155002,,Latin America,Desktop,,,Image,300x250,Winter Sale,,,2022,January
2022-01-18,Content Marketing,Content Marketing - 1 - 2022,1287.433261,,,,28.26573245,1.6715711,,Asia-Pacific,Desktop,,,Text,300x250,Winter Sale,,,2022,January
2022-01-19,Paid Search,Paid Search - 2 - 2022,509.5430511,3709.636645,5012.880846,0.675486272,56.11414954,1.444997054,104.1872851,North America,Mobile,,0.139388714,Image,320x50,Winter Sale,,0.351313168,2022,January
2022-01-19,Paid Social,Paid Social - 1 - 2022,1245.12397,5437.157181,7977.962347,0.992301654,50.38899713,1.121432613,101.0004165,Asia-Pacific,Tablet,,,Text,320x50,Winter Sale,,0.467303975,2022,January
2022-01-19,Paid Video,Paid Video - 1 - 2022,445.9213904,8289.273401,9671.272991,1.283129913,47.10123569,1.188834849,47.74033461,Asia-Pacific,Desktop,,,Text,728x90,Winter Sale,,0.166721439,2022,January
2022-01-19,Affiliate Marketing,Affiliate Marketing - 3 - 2022,876.6739859,2070.736954,1855.789069,0.294256895,32.02232376,1.370802514,47.81889419,North America,Desktop,,,Image,728x90,Winter Sale,,-0.103802603,2022,January
2022-01-19,Email Marketing,Email Marketing - 4 - 2022,213.1205744,9029.37638,17070.54865,2.068493784,26.96550415,1.691783908,100.2329823,North America,Tablet,0.404059153,,Text,320x50,Winter Sale,,0.890556771,2022,January
2022-01-19,Display Ads,Display Ads - 2 - 2022,408.5452067,,,,50.33821792,0.701280661,,Latin America,Desktop,,,Image,728x90,Winter Sale,,,2022,January
2022-01-19,Organic Search,Organic Search - 1 - 2022,700.4756255,,,,39.20941165,1.480199755,,North America,Desktop,,,Image,728x90,Winter Sale,,,2022,January
2022-01-19,Content Marketing,Content Marketing - 4 - 2022,892.0946381,,,,29.05024797,1.117987123,,North America,Desktop,,,Video,,Winter Sale,30s,,2022,January
2022-01-20,Paid Search,Paid Search - 2 - 2022,370.1903215,2549.049456,2975.233545,0.408164477,44.49990216,1.267373892,55.94531033,Latin America,Desktop,,0.462346716,Video,,Winter Sale,30s,0.167193339,2022,January
2022-01-20,Paid Social,Paid Social - 3 - 2022,488.7607989,8297.977072,9914.792849,1.302237392,21.53125373,1.267509645,70.6608579,Europe,Desktop,,,Text,728x90,Winter Sale,,0.19484457,2022,January
2022-01-20,Paid Video,Paid Video - 4 - 2022,232.2412965,8251.376203,10635.93894,1.424634989,33.32999626,1.214195844,61.45710254,Latin America,Mobile,,,Text,300x250,Winter Sale,,0.288989701,2022,January
2022-01-20,Affiliate Marketing,Affiliate Marketing - 4 - 2022,265.4807585,5755.550944,3871.436249,0.537386924,38.88787379,0.917819471,38.85242699,Europe,Desktop,,,Text,728x90,Winter Sale,,-0.327356097,2022,January
2022-01-20,Email Marketing,Email Marketing - 4 - 2022,254.8380115,1798.908114,2843.828026,0.443983773,26.02073762,1.205819449,38.73742731,Europe,Desktop,0.196597617,,Text,728x90,Winter Sale,,0.580863416,2022,January
2022-01-20,Display Ads,Display Ads - 4 - 2022,1358.208667,,,,59.44320512,0.550159163,,Europe,Tablet,,,Image,320x50,Winter Sale,,,2022,January
2022-01-20,Organic Search,Organic Search - 2 - 2022,1213.892911,,,,28.25811265,0.713888527,,Asia-Pacific,Desktop,,,Video,,Winter Sale,30s,,2022,January
2022-01-20,Content Marketing,Content Marketing - 2 - 2022,496.4815796,,,,25.18203381,0.442573803,,Latin America,Tablet,,,Image,300x250,Winter Sale,,,2022,January
2022-01-21,Paid Search,Paid Search - 1 - 2022,502.0163751,6603.026843,10562.8319,1.368513004,28.12892732,1.598987796,46.68618023,Latin America,Tablet,,0.265455195,Video,,Winter Sale,30s,0.599695435,2022,January
2022-01-21,Paid Social,Paid Social - 2 - 2022,453.1581234,2230.563059,2781.561148,0.457522797,50.85037722,1.099709432,107.1918611,Asia-Pacific,Desktop,,,Text,300x250,Winter Sale,,0.247021974,2022,January
2022-01-21,Paid Video,Paid Video - 4 - 2022,461.2968434,6745.8513,10061.37198,1.341959141,37.26165339,1.631553237,66.74288122,Asia-Pacific,Desktop,,,Image,320x50,Winter Sale,,0.49149033,2022,January
2022-01-21,Affiliate Marketing,Affiliate Marketing - 1 - 2022,315.7924335,2532.262594,3783.612711,0.56094214,42.79557169,1.702636851,73.34893671,Europe,Mobile,,,Image,300x250,Winter Sale,,0.494162857,2022,January
2022-01-21,Email Marketing,Email Marketing - 1 - 2022,243.561193,3432.01697,5502.160809,0.693656707,20.61326478,1.561097476,46.63943745,Latin America,Desktop,0.279005448,,Image,300x250,Winter Sale,,0.603185782,2022,January
2022-01-21,Display Ads,Display Ads - 1 - 2022,1554.144781,,,,21.41309154,1.205279813,,Europe,Desktop,,,Image,300x250,Winter Sale,,,2022,January
2022-01-21,Organic Search,Organic Search - 4 - 2022,1748.490496,,,,37.95090413,0.912430512,,Europe,Mobile,,,Image,728x90,Winter Sale,,,2022,January
2022-01-21,Content Marketing,Content Marketing - 1 - 2022,612.042903,,,,52.76522738,0.714951826,,North America,Desktop,,,Video,,Winter Sale,30s,,2022,January
2022-01-22,Paid Search,Paid Search - 2 - 2022,382.9523605,3405.252625,4898.301647,0.640620942,55.30887775,1.478178797,67.86497707,Latin America,Tablet,,0.170906892,Video,,Winter Sale,30s,0.438454701,2022,January
2022-01-22,Paid Social,Paid Social - 1 - 2022,190.4094455,6004.735506,7232.91075,0.990541464,23.93452018,1.369334125,62.34493955,Asia-Pacific,Mobile,,,Video,,Winter Sale,30s,0.204534445,2022,January
2022-01-22,Paid Video,Paid Video - 2 - 2022,413.2533934,3833.749194,6533.060375,0.887285149,41.33019055,1.756364951,54.43301558,Asia-Pacific,Tablet,,,Text,320x50,Winter Sale,,0.704091751,2022,January
2022-01-22,Affiliate Marketing,Affiliate Marketing - 4 - 2022,284.4709339,7730.377873,13763.11115,1.68793105,56.3558773,1.726476285,54.16741734,Europe,Tablet,,,Text,728x90,Winter Sale,,0.780393064,2022,January
2022-01-22,Email Marketing,Email Marketing - 3 - 2022,502.5597792,10933.65991,8240.97319,1.107825597,35.55628539,0.830160913,93.26821143,Latin America,Mobile,0.267824846,,Text,300x250,Winter Sale,,-0.246274965,2022,January
2022-01-22,Display Ads,Display Ads - 4 - 2022,956.6103845,,,,53.52132175,0.691017325,,North America,Desktop,,,Text,320x50,Winter Sale,,,2022,January
2022-01-22,Organic Search,Organic Search - 1 - 2022,1461.980821,,,,25.214035,1.71532046,,Asia-Pacific,Tablet,,,Video,,Winter Sale,30s,,2022,January
2022-01-22,Content Marketing,Content Marketing - 1 - 2022,778.0253123,,,,57.37324705,1.149075157,,Europe,Tablet,,,Image,320x50,Winter Sale,,,2022,January
2022-01-23,Paid Search,Paid Search - 1 - 2022,1175.212927,10776.25877,5692.21426,0.891187001,50.22929969,0.681377367,137.888745,North America,Desktop,,0.394965966,Text,300x250,Winter Sale,,-0.471781963,2022,January
2022-01-23,Paid Social,Paid Social - 1 - 2022,488.3485369,6934.240112,13146.27274,1.684493728,57.65051777,1.954201462,96.86195741,Latin America,Desktop,,,Video,,Winter Sale,30s,0.895849081,2022,January
2022-01-23,Paid Video,Paid Video - 3 - 2022,375.9318168,3571.199869,2921.66487,0.483659092,47.01115273,0.633924365,64.35798944,Europe,Mobile,,,Image,300x250,Winter Sale,,-0.181881447,2022,January
2022-01-23,Affiliate Marketing,Affiliate Marketing - 3 - 2022,382.4142638,5755.417297,11716.3563,1.478695785,34.62665854,1.99999997,44.01146694,Europe,Mobile,,,Video,,Winter Sale,30s,1.035709263,2022,January
2022-01-23,Email Marketing,Email Marketing - 1 - 2022,436.4607169,6882.618007,11035.75011,1.421317419,57.57084978,1.63636383,70.51899972,Europe,Desktop,0.275596548,,Image,320x50,Winter Sale,,0.603423305,2022,January
2022-01-23,Display Ads,Display Ads - 2 - 2022,910.935089,,,,31.18754126,1.741008191,,North America,Mobile,,,Text,728x90,Winter Sale,,,2022,January
2022-01-23,Organic Search,Organic Search - 4 - 2022,1712.937704,,,,33.4935359,0.881009762,,Europe,Desktop,,,Text,320x50,Winter Sale,,,2022,January
2022-01-23,Content Marketing,Content Marketing - 3 - 2022,506.7612194,,,,48.08145721,0.923733652,,Europe,Mobile,,,Image,300x250,Winter Sale,,,2022,January
2022-01-24,Paid Search,Paid Search - 1 - 2022,359.6806629,3498.078586,4417.153808,0.603913912,50.65932922,1.714040266,55.88107789,North America,Desktop,,0.456391794,Video,,Winter Sale,30s,0.262737157,2022,January
2022-01-24,Paid Social,Paid Social - 2 - 2022,220.2614563,4708.118893,3783.659446,0.554465153,57.21039711,0.745960072,51.07524141,North America,Tablet,,,Video,,Winter Sale,30s,-0.196354312,2022,January
2022-01-24,Paid Video,Paid Video - 2 - 2022,667.6028086,13710.51381,13278.66635,1.768112311,28.27035725,1.10796152,112.1047488,Latin America,Mobile,,,Video,,Winter Sale,30s,-0.03149754,2022,January
2022-01-24,Affiliate Marketing,Affiliate Marketing - 1 - 2022,854.1403642,8149.616874,7982.653815,1.113239836,51.92874871,0.906835347,101.017015,North America,Tablet,,,Video,,Winter Sale,30s,-0.020487228,2022,January
2022-01-24,Email Marketing,Email Marketing - 1 - 2022,559.8832167,3221.99522,2128.449818,0.368788241,49.54174478,0.865947553,123.6748488,North America,Desktop,0.3333511,,Image,320x50,Winter Sale,,-0.33940007,2022,January
2022-01-24,Display Ads,Display Ads - 4 - 2022,1498.893146,,,,22.74324259,0.958065433,,North America,Tablet,,,Video,,Winter Sale,30s,,2022,January
2022-01-24,Organic Search,Organic Search - 1 - 2022,801.606971,,,,35.73150424,1.741135935,,Europe,Tablet,,,Image,300x250,Winter Sale,,,2022,January
2022-01-24,Content Marketing,Content Marketing - 1 - 2022,897.7701663,,,,31.06940981,1.017873293,,North America,Mobile,,,Video,,Winter Sale,30s,,2022,January
2022-01-25,Paid Search,Paid Search - 4 - 2022,377.0767531,3008.838632,1697.082989,0.336565026,32.18122036,0.401201922,99.25139509,Europe,Desktop,,0.485826161,Video,,Winter Sale,30s,-0.435967429,2022,January
2022-01-25,Paid Social,Paid Social - 4 - 2022,1593.695176,1519.16935,1820.008151,0.295690495,59.20768407,1.366077063,43.12125085,Latin America,Desktop,,,Video,,Winter Sale,30s,0.198028482,2022,January
2022-01-25,Paid Video,Paid Video - 2 - 2022,309.4836827,2304.051193,4577.05248,0.605572538,45.6613411,1.997955493,46.26164416,Latin America,Mobile,,,Text,320x50,Winter Sale,,0.986523778,2022,January
2022-01-25,Affiliate Marketing,Affiliate Marketing - 1 - 2022,561.1225063,7995.416087,8085.59165,1.077670393,48.77144891,1.137749818,67.13009349,Asia-Pacific,Desktop,,,Image,728x90,Winter Sale,,0.011278408,2022,January
2022-01-25,Email Marketing,Email Marketing - 2 - 2022,455.451406,3167.275811,1882.203682,0.349060099,59.17181563,0.706692278,90.02266172,Latin America,Mobile,0.442813609,,Image,320x50,Winter Sale,,-0.405734204,2022,January
2022-01-25,Display Ads,Display Ads - 3 - 2022,1288.817083,,,,35.07013107,1.561302434,,Europe,Desktop,,,Text,728x90,Winter Sale,,,2022,January
2022-01-25,Organic Search,Organic Search - 4 - 2022,45.79519899,,,,51.76747228,1.753660937,,Europe,Mobile,,,Text,300x250,Winter Sale,,,2022,January
2022-01-25,Content Marketing,Content Marketing - 3 - 2022,1245.821014,,,,37.22683124,1.493600111,,North America,Tablet,,,Image,320x50,Winter Sale,,,2022,January
2022-01-26,Paid Search,Paid Search - 3 - 2022,430.2239568,8447.281889,12218.82768,1.597722914,54.92478682,1.483074336,38.10098729,Asia-Pacific,Mobile,,0.414130525,Text,300x250,Winter Sale,,0.4464804,2022,January
2022-01-26,Paid Social,Paid Social - 3 - 2022,338.8699405,1772.068881,1891.722518,0.252947202,26.78783342,0.960235901,44.24224212,Europe,Tablet,,,Video,,Winter Sale,30s,0.067522001,2022,January
2022-01-26,Paid Video,Paid Video - 1 - 2022,371.2150975,9212.575777,12419.3715,1.573280877,58.09743543,1.399678455,53.14058769,North America,Mobile,,,Text,320x50,Winter Sale,,0.348088938,2022,January
2022-01-26,Affiliate Marketing,Affiliate Marketing - 3 - 2022,1087.644618,5392.036448,3750.152105,0.571512981,28.83426513,0.632482895,69.91699943,North America,Desktop,,,Video,,Winter Sale,30s,-0.304501715,2022,January
2022-01-26,Email Marketing,Email Marketing - 4 - 2022,406.7411641,3328.632052,4640.954467,0.678474042,33.25940845,1.46401497,116.7486987,North America,Tablet,0.444266432,,Text,320x50,Winter Sale,,0.394252772,2022,January
2022-01-26,Display Ads,Display Ads - 3 - 2022,23.97952805,,,,50.21591829,1.575654017,,Asia-Pacific,Desktop,,,Video,,Winter Sale,30s,,2022,January
2022-01-26,Organic Search,Organic Search - 4 - 2022,940.8118019,,,,35.42038079,1.952163258,,Asia-Pacific,Desktop,,,Text,300x250,Winter Sale,,,2022,January
2022-01-26,Content Marketing,Content Marketing - 1 - 2022,682.1286356,,,,44.39731309,0.84179903,,Latin America,Mobile,,,Video,,Winter Sale,30s,,2022,January
2022-01-27,Paid Search,Paid Search - 2 - 2022,140.7289419,4351.208706,2450.580256,0.334878829,37.98688454,0.495183501,109.0167777,Latin America,Mobile,,0.291781781,Text,300x250,Winter Sale,,-0.436804708,2022,January
2022-01-27,Paid Social,Paid Social - 4 - 2022,245.7897402,3049.859233,5176.792582,0.685986143,49.84275297,1.253837763,87.50648324,North America,Mobile,,,Text,300x250,Winter Sale,,0.697387383,2022,January
2022-01-27,Paid Video,Paid Video - 1 - 2022,694.5829812,4757.49081,7593.836552,0.985031126,29.02721946,1.697252176,38.42514777,Europe,Desktop,,,Text,728x90,Winter Sale,,0.596185228,2022,January
2022-01-27,Affiliate Marketing,Affiliate Marketing - 4 - 2022,771.0314581,15584.87182,26610.70439,3.363306347,22.35220126,1.716654575,81.5124853,Europe,Desktop,,,Image,728x90,Winter Sale,,0.707470212,2022,January
2022-01-27,Email Marketing,Email Marketing - 3 - 2022,275.5432512,8143.559119,6724.566771,0.901165848,31.9119221,1.151688795,48.50849863,Latin America,Desktop,0.391730249,,Video,,Winter Sale,30s,-0.174247197,2022,January
2022-01-27,Display Ads,Display Ads - 3 - 2022,9.403510939,,,,38.84126396,0.918342032,,Asia-Pacific,Mobile,,,Video,,Winter Sale,30s,,2022,January
2022-01-27,Organic Search,Organic Search - 4 - 2022,603.2544083,,,,26.87366426,1.180749193,,Europe,Mobile,,,Image,320x50,Winter Sale,,,2022,January
2022-01-27,Content Marketing,Content Marketing - 1 - 2022,1235.136238,,,,34.00028642,1.423209275,,Asia-Pacific,Mobile,,,Text,300x250,Winter Sale,,,2022,January
2022-01-28,Paid Search,Paid Search - 3 - 2022,269.0697371,2544.131548,4324.09984,0.569775266,35.8563101,1.85694745,153.1244043,North America,Tablet,,0.352816508,Text,320x50,Winter Sale,,0.699636893,2022,January
2022-01-28,Paid Social,Paid Social - 4 - 2022,374.800159,2890.231324,3427.984735,0.493950727,22.11902965,1.369060197,104.7424275,North America,Tablet,,,Video,,Winter Sale,30s,0.186058952,2022,January
2022-01-28,Paid Video,Paid Video - 1 - 2022,274.1345622,10089.84466,17000.74974,2.132193924,43.09385032,1.794104443,63.96612841,Latin America,Tablet,,,Video,,Winter Sale,30s,0.684936717,2022,January
2022-01-28,Affiliate Marketing,Affiliate Marketing - 2 - 2022,297.4751051,5289.258541,7275.763553,0.994812113,55.39716341,1.470611405,112.6723352,North America,Desktop,,,Image,728x90,Winter Sale,,0.375573438,2022,January
2022-01-28,Email Marketing,Email Marketing - 4 - 2022,287.006389,3220.373047,6039.042076,0.836775824,26.25555701,1.745339861,41.0595742,Asia-Pacific,Mobile,0.455126307,,Video,,Winter Sale,30s,0.875261651,2022,January
2022-01-28,Display Ads,Display Ads - 4 - 2022,102.7379617,,,,43.88274026,0.822675949,,Europe,Mobile,,,Video,,Winter Sale,30s,,2022,January
2022-01-28,Organic Search,Organic Search - 3 - 2022,1085.228255,,,,46.34864855,1.805929581,,North America,Mobile,,,Image,300x250,Winter Sale,,,2022,January
2022-01-28,Content Marketing,Content Marketing - 2 - 2022,889.1847297,,,,36.90777834,0.699880665,,Latin America,Desktop,,,Image,300x250,Winter Sale,,,2022,January
2022-01-29,Paid Search,Paid Search - 1 - 2022,847.319076,8300.504543,10808.01617,1.443669448,48.31361578,1.291250158,161.3043396,North America,Desktop,,0.472534599,Image,300x250,Winter Sale,,0.302091471,2022,January
2022-01-29,Paid Social,Paid Social - 2 - 2022,261.2916462,3961.937201,3579.477894,0.486456821,36.32586297,0.704911877,52.48300291,Asia-Pacific,Desktop,,,Image,728x90,Winter Sale,,-0.09653341,2022,January
2022-01-29,Paid Video,Paid Video - 2 - 2022,767.2349712,14385.54571,17473.11963,2.279788524,40.10892284,1.270485012,44.2514103,Latin America,Mobile,,,Text,320x50,Winter Sale,,0.214630295,2022,January
2022-01-29,Affiliate Marketing,Affiliate Marketing - 1 - 2022,471.0467812,8617.405067,8098.146094,1.071338265,20.37662748,1.030723014,72.58288631,Europe,Tablet,,,Video,,Winter Sale,30s,-0.060257,2022,January
2022-01-29,Email Marketing,Email Marketing - 2 - 2022,209.0658356,6178.630771,5346.517307,0.77898295,47.92830437,0.977038488,37.86222371,Europe,Mobile,0.220589977,,Image,300x250,Winter Sale,,-0.13467603,2022,January
2022-01-29,Display Ads,Display Ads - 3 - 2022,1123.077295,,,,46.37053369,1.996444979,,Asia-Pacific,Desktop,,,Text,728x90,Winter Sale,,,2022,January
2022-01-29,Organic Search,Organic Search - 1 - 2022,365.3974311,,,,21.32284313,0.643019104,,Asia-Pacific,Tablet,,,Image,300x250,Winter Sale,,,2022,January
2022-01-29,Content Marketing,Content Marketing - 1 - 2022,1401.134916,,,,34.83103127,1.639228198,,Asia-Pacific,Tablet,,,Image,728x90,Winter Sale,,,2022,January
2022-01-30,Paid Search,Paid Search - 3 - 2022,354.9401585,2074.491715,4113.380491,0.601462544,59.28912452,2.123510825,117.5050829,North America,Mobile,,0.112098856,Video,,Winter Sale,30s,0.982837753,2022,January
2022-01-30,Paid Social,Paid Social - 3 - 2022,471.7270211,9323.698953,4744.702537,0.682442152,36.83044353,0.700709294,58.39516405,Europe,Tablet,,,Image,728x90,Winter Sale,,-0.491113713,2022,January
2022-01-30,Paid Video,Paid Video - 1 - 2022,617.5261834,11435.21358,18351.08169,2.296171371,39.98851488,1.365055825,105.2777898,Latin America,Mobile,,,Image,728x90,Winter Sale,,0.604786964,2022,January
2022-01-30,Affiliate Marketing,Affiliate Marketing - 2 - 2022,862.6329308,12904.66229,11538.11901,1.567051202,56.55630692,0.634419287,117.4994594,North America,Desktop,,,Text,320x50,Winter Sale,,-0.105895315,2022,January
2022-01-30,Email Marketing,Email Marketing - 3 - 2022,510.161709,2945.021694,1043.824352,0.215869542,48.7749608,0.444429435,104.8281364,North America,Tablet,0.173539818,,Video,,Winter Sale,30s,-0.645563102,2022,January
2022-01-30,Display Ads,Display Ads - 1 - 2022,805.6008609,,,,43.15985556,1.271567582,,Latin America,Desktop,,,Text,728x90,Winter Sale,,,2022,January
2022-01-30,Organic Search,Organic Search - 1 - 2022,349.0053393,,,,51.92004241,2.09720816,,Asia-Pacific,Mobile,,,Image,728x90,Winter Sale,,,2022,January
